,video_id,channelTitle,title,description,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption
241,gh6L2QsPpDI,FILTHYFELLAS,"COVID-19 Running Through The Crew, Are Liverpool Champions, What Do We Do Now? | #FilthyFellas","We're going to start saying it more because too many of you don't. Subscribe to the flipping channel.

Check out the FilthyFellas Store - https://filthyfellas.myshopify.com

The Corona took its toll on the #FilthyFellas this week, but rather than take the L and keep it moving we brought Poet, Jordy, Skits and Specs Gonzalez in to record the smallest episode ever. Talking about the COVID-19, Liverpool not being champions, which FilthyFella is going to cope best with quarantine and more, we won't stop because we can't stop.

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['#FilthyFellas', 'FilthyFellas', 'Filthy FEllas', 'Poet', 'CoronaVirus', 'Corona Virus', 'COVID-19', 'Liverpool', 'Liverpool Champions', 'Premier LEague', 'Specs Gonzalez', 'Specz', 'Comedy', 'Banter', 'Jordy', 'Skits', 'Funny', 'Chat', 'Quarantine']",2020-03-17T20:02:37Z,55591,1585,,139,PT12M45S,hd,false
242,pmITYktaJuA,FILTHYFELLAS,WHICH FILTHYFELLA WOULD SURVIVE A BATTLE ROYALE ON A DESERTED ISLAND? | [YOU LOT] CHAT SH*T!,"Subscribe to the channel you bumba-holes!

Bringing you two things you've been asking for for nearly two years, the return of [You Lot] Chat Sh*t! and a deeper look at what goes on behind the scenes of a FilthyFellas Monday. This week the boys take your Tweets and run through who they believe would die first and who would be the sole-survivor if they were all stranded on a deserted island and forced to take part in a Battle Royale style tournament. Plus somebody shit on a table. Guess who?

Let us know if you want more behind the scenes and more [You Lot] Chat Sh*t! in the comments and by hitting the LIKE button. Otherwise we'll probably just stop doing it.

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'Banter', 'Comedy', 'Football', 'You Lot Chat Shit', 'Skits', 'Chat Shit', 'Specs Gonzalez', 'Poet', 'Harry Pinero', 'Savage Dan', 'BOAT', 'Boy of All Talents', 'Jordy', 'Stevo The Madman', 'STMM', 'StevoTheMadman', 'Shit on a Table', 'Shit', 'Poo', 'Miles', 'Questions', 'Q&A', 'Twitter', 'Battle Royale', 'Stranded', 'Desert Island', 'Deserted', 'Who Dies', 'Who Survives', 'Corona Virus']",2020-03-16T19:30:06Z,36453,1210,,83,PT9M11S,hd,false
243,R6F3-0FJhJ4,FILTHYFELLAS,"MILES: COVID CAME FROM EATING BATS, WHICH IS A DELICATE DISH!!! | NO RULES SHOW WITH SPECS GONZALEZ","Subscribe to the channel you bumba-holes!

If we could have Miles on No Rules Show every week we would. Back for his third appearance, the savant-like genius whose last name is not No Fear backwards explains exactly how Coronavirus got here, while also finding time to Remember Wrestling, getting into fights on his estate, crashing Dazza's date night and more...

Watch Specs on Gasworks - https://youtu.be/2vxdeqN6Yp0

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['Specs Gonzalez', 'Miles Fearon', 'FilthyFellas', 'Filthy Fellas', 'Tego Sigel', 'No Rules Show', 'No Rules Podcast', 'FilthyFellas Podcast', 'Banter', 'Comedy', 'Coronavirus', 'WWE', 'Wrestling', 'Remember Wrestling', 'WWF', 'Interview', 'Football', 'Gasworks', 'Alhan', 'Milage UK', 'Miles', 'Massive L', 'Gangrel Vs Christian', 'The Brood', 'The Hardy Boyz', 'Heel Turn', 'Commentary']",2020-03-13T18:00:17Z,83133,1387,,138,PT57M46S,hd,false
244,Xrz9v6acpQU,FILTHYFELLAS,"Man Utd 2-0 Man City, #OleIn, Free Ronaldinho, Billy Gilmour, Eric Dier Fights Fan | #FilthyFellas","We're going to start saying it more because too many of you don't. Subscribe to the flipping channel.

Check out the FilthyFellas Store - https://filthyfellas.myshopify.com

We had A LOT to discuss on #FilthyFellas this week. The heavyweight line-up of Poet, Specs, Miles, Stevo, BOAT, Harry, Skits, Jordy and Dan get into the Manchester derby, being #OleIn, Ronaldinho being locked up abroad, Billy Gilmour putting on for Scotland, Eric Dier fighting fans and Jesse Lingard being shouted at.

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', '#FilthyFellas', 'Ole In', '#OleIn', 'Ole Gunnar Solskjaer', 'Manchester United', 'Manchester City', 'Man City', 'Man Utd', 'Stevo The Madman', 'STMM', 'Specs Gonzalez', 'Miles', 'Specz', 'Podcast', 'Savage DAn', 'Skits', 'BOAT', 'Boy of All Talents', 'MilageUK', 'Jordy', 'Banter', 'Comedy', 'Football', 'Premier LEague', 'Man Utd 2-0 Man City', 'Manchester United 2-0 Manchester City', '2-0', 'Highlights', 'Footage', 'Goals', 'Chelsea', 'Billy Gilmour']",2020-03-10T19:38:21Z,108296,2412,,328,PT28M55S,hd,false
245,7E3MtkoMp7M,FILTHYFELLAS,ZEZE MILLZ: WE WENT ON A DATE!!! | NO RULES SHOW WITH SPECS GONZALEZ,"Subscribe to the channel you bumba-holes!

If you think Specs Gonzalez has made a classic episode of No Rules Show in the 20 shows we've released, you're not ready for this one. Special guest Zeze Millz and her dog Dave come by the studio to talk about a date the pair went on back in the day. They also talk Shoulder Shaking (of course), WWF (of course), being hate-loved and more.

Classic. Episode.

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['Specs Gonzalez', 'Zeze Millz', 'Specz', 'FilthyFellas', 'Filthy Fellas', 'banter', 'Comedy', 'Interview', 'Dog', 'Wrestling', 'The Undertaker', 'Podcast', 'FilthyFellas Podcast', 'No Rules Show', 'No Rules Podcast', 'Hilarious', 'Dave The Dog', 'Chug', 'Shoulder Shaker', 'Shoulder Shaking', 'Shoulder Shakers', 'WWF', 'WWE', 'Zeze Millz Show', 'Dating', 'Relationship', 'Friends', 'Wiley', 'Wiley and Zeze Millz Interview', 'Boyfriend', 'Girlfrield', 'Date']",2020-03-05T18:59:58Z,124074,2186,,180,PT43M47S,hd,false
246,x32zVf-eYXU,FILTHYFELLAS,"Watford 3-0 Liverpool, Arsenal's Invincibles, Stevo The Madman Needs An Intervention | #FilthyFellas","We're going to start saying it more because too many of you don't.

Check out the FilthyFellas Store - https://filthyfellas.myshopify.com

Liverpools unbeaten run is over and the #FilthyFellas being the haters that they are couldn't be happier. Joined by Jordan Hames for his Filthy debut, the boys get into the Arsenal fan reaction, Troy Deeney bullying another top Premier League team, West Ham's impending relegation being our last storyline and Stevo The Madman needing an intervention.

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'Stevo The Madman', 'STMM', 'StevoTheMadman', 'Jordan Hames', 'Love Island', 'Jordy', 'BOAT', 'Specs Gonzalez', 'Specs', 'Miles', 'Miles Fearon', 'Arsenal', 'Liverpool', 'Watford 3-0 Liverpool', 'West Ham United', 'Banter', 'Comedy', 'Mankini', 'Borat', 'BOY OF ALL TALENTS', 'Football', 'Premier League', 'Highlights', 'Goals', 'Reactions', 'News', 'Olympiakos', 'Arsenal Fans', 'Arsenal Fan TV', 'AFTV', 'Legs', 'Thighs', 'Big Thighs', 'Big Legs']",2020-03-03T19:01:45Z,71899,1867,,254,PT22M35S,hd,false
247,9bOfabcKvZk,FILTHYFELLAS,"""My Mum Was On This Whole Carrier Bag On The Door"" | No Rules Show Episode 19 Ft. Nobody","Subscribe to the channel you bumba-holes!

We had a guest cancellation again this week, but because there are No Rules the show carried on. Sitting down to talk prison, coronavirus, Wrestling, dogs, baboons and more, Specs Gonzalez brings his A-Game for another classic episode.

Watch this week's Remember Wrestling - Crash Holly Vs Mark Henry (Sunday Night Heat, 2000) - https://youtu.be/fr1Czb95FPo

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'FilthyFellas Podcast', 'Filthy Fellas Podcast', 'Specs Gonzalez', 'Tego Sigel', 'No Rules Show', 'Specs Gonzalez Podcast', ""There's No Rules"", 'Comedy', 'Interview', 'Banter', 'Podcast', 'Shoulder Shaking', 'Wrestling', 'WWE', 'WWF', 'Sunday Night Heat', 'Crash Holly', 'Mark Henry', 'Highlights', 'Footage', 'WWE Network', 'Watch Along', 'Watchalong', 'Radio Show', 'Stone Cold Steve Austin', 'Stone Cold']",2020-02-28T18:03:07Z,50022,887,,130,PT59M57S,hd,false
248,oDNYZIgkG3k,FILTHYFELLAS,"Chelsea 2-1 Spurs, First Sexual Experiences, Nketiah or Lacazette, Instagram Trouble | #FilthyFellas","Watch Vibbar's video for Snapchat - https://youtu.be/1AgC3aOdYvA

We're going to start saying it more because too many of you don't.

Check out the FilthyFellas Store - https://filthyfellas.myshopify.com

You lot think just because you watched Match of the Day and argued with your boys/girls about VAR and whether or not this player or that player could get into this international team or that international team that we have something to make a show about, don't you? Well, this season has been the hardest in our history to make football content out of and we have TRIED. We tried again this week, but we got side-tracked. If you don't like it, we could apologise, but we wouldn't mean it. You should apologise to us. We're talking about sexual experiences and Instagram Ls. F*ck it.

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'Savage Dan', 'Poet', ""Poet's Corner"", 'Miles', 'Miles Fearon', 'Milage', 'Skits', 'Jordy', 'Vibbar', 'Banter', 'Funny', 'Comedy', 'Podcast', 'Football', 'Premier League', 'Eddie Nketiah', 'Alexandre Lacazette', 'Arsenal', 'Tottenham Hotspur', 'Spurs', 'Chelsea', 'Specs', 'Specs Gonzalez', 'Stevo The Madman', 'STMM', 'StevoTheMadman', 'Snapchat', 'Durex', 'Sex Stories', 'Virginity', 'Sexual Encounters', 'Condoms']",2020-02-25T18:00:18Z,71703,1848,,164,PT24M4S,hd,false
249,2a5eT5JOCdk,FILTHYFELLAS,"""There's Girls In Books Having Sex"" | No Rules Show Episode 18 Ft. Nobody","Subscribe to the channel you bumba-holes!

The first episode of No Rules Show with no special guest is the 18th episode overall. You have to say we did well to have a guest every week for 17 weeks. The late change in line-up didn't slow Specs Gonzalez down though as he gets through Serious Sundays, Remember Wrestling, No Rules News and some very unique Shoulder Shaking insights.

Watch this week's Remember Wrestling - Kurt Angle Vs Triple H (Smackdown, 2002) - https://youtu.be/iP4LTkhS7n0

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['Specs Gonzalez', 'FilthyFellas', 'Filthy Fellas', 'Tego Sigel', 'Banter', 'Comedy', 'Podcast', 'Specs Podcast', 'FilthyFellas Podcast', 'Filthy Fellas Podcast', 'WWE', 'Wrestling', 'WWF', 'Kurt Angle Vs Triple H', 'Smackdown', 'Chris Jericho', 'Porn', 'Ella Hughes', 'Debate', 'Hilarious', 'Funny', 'Watch Along', 'WWE Network', 'No Rules News', 'Shoulder Shaking', 'Nuns', 'Anthony Joshua', 'Auntie Fanta']",2020-02-21T18:00:05Z,44274,759,,102,PT47M23S,hd,false
250,9xdOD5NXtJE,FILTHYFELLAS,Chelsea 0-2 Manchester United (Watch-Along/ Reactions) Savage Dan Loses His Head | #FilthyFellas,"Watch Vibbar From The Archives - https://youtu.be/X82P9j5G-Jo

Check out the FilthyFellas Store - https://filthyfellas.myshopify.com

We couldn't skip Chelsea Vs Manchester United and normally we'd be recording during the game, so as has been the tradition this season, we brought the man-dem together for a watch-along. We got to see the true Savage in Savage Dan return as Chelsea slumped to their ninth defeat of the season in February.

For all you clever pricks, if you watch this video and wonder why we don't think we should be doing live stream watch-alongs rather than edited watch-alongs then you should probably watch it again.

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['Savage Dan', 'Chelsea 0-2 Manchester United', 'VAR', 'Goals', 'highlights', 'Watch Along', 'Chelsea Fans', 'FilthyFellas', 'Filthy Fellas', 'Banter', 'Comedy', 'Poet', 'Jordy', 'Specs Gonzalez', 'Skits', ""Poet's Corner"", 'Vibbar', 'Miles Fearon', 'Miles', 'Milage', 'Lumos', 'Breakdown', 'Swearing', 'Screaming', 'Shouting', 'Angry Fan', 'Footage', 'Ruled Out', 'Harry Maguire', 'Aaron Wan Bissaka', 'Michy Batshuayi', 'Luke Shaw', 'Premier League', 'Chelsea 0-2 Man Utd']",2020-02-18T18:00:11Z,106649,3187,,225,PT13M26S,hd,false
251,tUp4Ydn0YCc,FILTHYFELLAS,"""I Wanna Be a Goth! Am I a Circumstance?"" | No Rules Show Episode 17 Ft. Logan Sama","Subscribe to the channel you bumba-holes!

Bringing a real life legend into the No Rules Studio is not rare. We have legends in every week. But Logan Sama, who knows all a person could ever need to know about grime music, wrestling, football and now the difference between Predicaments and Circumstances is special. Getting into a lot of Undertaker talk, relationships with Goths, some No Rules News and some serious shoulder shaking, this one has serious layers.

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'Banter', 'Comedy', 'Specs Gonzalez', 'Specz', 'No Rules Show', 'Shoulder Shaking', ""There's No Rules"", 'DJ Logan Sama', 'Logan Sama', 'Situations', 'Circumstances', 'Podcast', 'Interview', 'Tego Sigel', 'Grime', 'WWE', 'Wrestling', 'WWF', 'Jim Ross', 'Conrad Thompson', 'RWD', 'FFS', 'Specs Gonzalez Podcast', 'FilthyFellas Podacst']",2020-02-14T18:00:48Z,34093,575,,69,PT1H8M21S,hd,false
252,t4OKvuld7rE,FILTHYFELLAS,"Storm Ciara, Premier League Winter Break, What Do We Do On The Show Next Season? | #FilthyFellas","Listen to Jordy on Mercston's album Top Tier - https://spoti.fi/3bsVQdW

Subscribe to the blood-fire channel. 

We're going to start saying it more because too many of you don't.

Check out the FilthyFellas Store - https://filthyfellas.myshopify.com

For some reason the Premier League thought it would be a good idea to introduce a winter break into the least competitive season in recent memory and that meant three dead games were played this weekend. So what the f*ck were we supposed to do other than f*ck about and talk absolute rubbish? You tell us!

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['Stevo The Madman', 'Jordy', 'STMM', 'StevoTheMadman', 'Savage Dan', 'Skits', 'Poet', ""Poet's Corner"", 'Poetscorner', 'Specs', 'Specs Gonzalez', 'Harry Pinero', 'Battle Rap', 'Winter Break', 'Premier League', 'banter', 'Comedy', 'Funny', 'Chat', 'Storm Ciara', 'FilthyFellas Boxing', 'Mercston', 'Rap Battle']",2020-02-11T20:10:45Z,65129,1824,,230,PT26M22S,hd,false
253,AbdoyBtK234,FILTHYFELLAS,MILES: I (ALLEGEDLY) BEAT UP A PREGNANT TEACHER!!! | NO RULES SHOW WITH SPECS GONZALEZ,"Subscribe to the channel you bumba-holes!

We've wanted to bring Miles and Specs together again for an episode of No Rules Show since its debut in October. We had some sound issues that day and didn't drop the audio, so we knew we owed you something special. Talking about Shoulder Shaking (obviously), beating up teachers (yeah, right), circumcision (it's important) and more. This is one of the best episodes so far...

Remember Wrestling this week is the 2020 Royal Rumble. We don't have a link. 

Listen to the No Rules Show on Apple Podcast - https://apple.co/2psK1AW
Listen to the No Rules Show on Spotify - https://spoti.fi/31oUnis

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'Specs Gonzalez', 'Miles', 'DJ Milage', 'Banter', 'Comedy', 'No Rules Show', 'Funny', 'Interview', 'Podcast', 'Shoulder Shakers', 'Shoulder Shaking', 'Circumcision', 'WWE', 'WWF', 'Remember Wrestling', 'Wrestling', 'Royal Rumble', 'Royal Rumble 2020', 'Specz', 'Specs', 'Fighting', 'Brock Lesnar', 'Drew', 'Drew McIntyre', 'Scotland', 'Grime']",2020-02-06T19:15:03Z,260857,2344,,232,PT1H42M54S,hd,false
254,86dPBw6P8Fo,FILTHYFELLAS,"Guardiola's Premier League Conspiracy, Odion Ighalo's Coronavirus, Clout Crisis | #FilthyFellas","Subscribe to the blood-fire channel. 

We're going to start saying it more because too many of you don't.

Check out the FilthyFellas Store - https://filthyfellas.myshopify.com

The boys are dodging coronavirus, World War 3, Brexit and all-sorts to bring you a new episode of #FilthyFellas. Getting into deep conspiracy theorist mode Savage Dan, Poet, Miles, Skits, Specs, BOAT and Jordy discuss Pep Guardiola being targeted by the Premier League illuminati, Odion Ighalo flying in from China to save Manchester United's season and the serious and unavoidable clout crisis we are facing as a society.

R.I.P Kobe Bryant

Congratulations Harry Pinero

If you haven't subscribed to #FilthyFellas yet it's because you're a tramp. Subscribe and rate.","['FilthyFellas', 'Filthy Fellas', 'Pep Guardiola', 'Conspiracy Theory', 'Manchester City', 'Liverpool', 'Skits', 'Specs Gonzalez', 'BOAT', 'Poet', ""Poet's Corner"", 'Miles', 'Milage', 'Jordy', 'Jordyinit', 'Boy Of All Talents', 'Savage Dan', 'Chelsea', 'Manchester United', 'Odion Ighalo', 'China', 'Coronavirus', 'World War 3', 'Brexit', 'Mo Salah', 'Conspiracy', 'Clout Chasing', 'Krept', 'Kobe Bryant', 'Harry Pinero', 'Spike Lee', 'Banter', 'Comedy', 'Premier League', 'Football', 'Highlights', 'Footage']",2020-02-04T19:00:07Z,70143,1846,,191,PT27M25S,hd,false
